timestamp,requests,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu
2025-06-14 10:48:00+00:00,9278,46,102,45,117,47,149,29,182,126,81,43
2025-06-14 10:49:00+00:00,9301,46,102,45,118,47,149,29,183,126,81,44
2025-06-14 10:50:00+00:00,9326,46,102,45,118,48,149,29,183,127,81,44
2025-06-14 10:51:00+00:00,9346,46,102,46,119,48,150,30,183,127,81,44
2025-06-14 10:52:00+00:00,9373,46,102,46,119,48,150,30,184,127,81,44
2025-06-14 10:53:00+00:00,9392,46,103,46,119,48,150,30,184,128,81,44
2025-06-14 10:54:00+00:00,9413,46,103,46,120,48,151,30,185,128,82,44
2025-06-14 10:55:00+00:00,9439,46,103,46,120,48,151,30,185,128,82,44
2025-06-14 10:56:00+00:00,9460,46,103,46,121,48,151,30,185,128,82,44
2025-06-14 10:57:00+00:00,9481,47,104,46,121,48,152,30,186,129,82,44
2025-06-14 10:58:00+00:00,9505,47,104,46,121,48,152,30,186,129,82,44
2025-06-14 10:59:00+00:00,9529,47,104,46,122,48,152,30,187,129,83,45
2025-06-14 11:00:00+00:00,9548,47,104,47,122,49,153,30,187,130,83,45
2025-06-14 11:01:00+00:00,9569,47,105,47,123,49,153,30,188,130,83,45
2025-06-14 11:02:00+00:00,9592,47,105,47,123,49,154,30,188,130,83,45
2025-06-14 11:03:00+00:00,9616,47,105,47,124,49,154,30,188,130,83,45
2025-06-14 11:04:00+00:00,9640,47,105,47,124,49,154,31,189,131,84,45
2025-06-14 11:05:00+00:00,9669,47,105,47,124,49,155,31,189,131,84,45
2025-06-14 11:06:00+00:00,9697,47,106,47,125,49,155,31,190,131,84,45
2025-06-14 11:07:00+00:00,9718,47,106,47,125,49,155,31,190,132,84,45
2025-06-14 11:08:00+00:00,9737,48,106,47,126,49,156,31,191,132,84,45
2025-06-14 11:09:00+00:00,9756,48,106,47,126,50,156,31,191,132,84,46
2025-06-14 11:10:00+00:00,9774,48,107,48,126,50,156,31,191,133,85,46
2025-06-14 11:11:00+00:00,9795,48,107,48,127,50,157,31,192,133,85,46
2025-06-14 11:12:00+00:00,9820,48,107,48,127,50,157,31,192,133,85,46
2025-06-14 11:13:00+00:00,9840,48,107,48,128,50,157,31,193,133,85,46
2025-06-14 11:14:00+00:00,9861,48,108,48,128,50,158,31,193,134,85,46
2025-06-14 11:15:00+00:00,9884,48,108,48,128,50,158,31,194,134,86,46
2025-06-14 11:16:00+00:00,9908,48,108,48,129,50,158,32,194,134,86,46
2025-06-14 11:17:00+00:00,9928,48,108,48,129,50,159,32,194,135,86,46
2025-06-14 11:18:00+00:00,9947,48,109,48,130,51,159,32,195,135,86,46
2025-06-14 11:19:00+00:00,9966,49,109,48,130,51,159,32,195,135,86,47
2025-06-14 11:20:00+00:00,9989,49,109,49,130,51,160,32,196,135,87,47
2025-06-14 11:21:00+00:00,10015,49,109,49,131,51,160,32,196,136,87,47
2025-06-14 11:22:00+00:00,10034,49,110,49,131,51,161,32,197,136,87,47
2025-06-14 11:23:00+00:00,10055,49,110,49,132,51,161,32,197,136,87,47
2025-06-14 11:24:00+00:00,10074,49,110,49,132,51,161,32,197,137,87,47
2025-06-14 11:25:00+00:00,10096,49,110,49,133,51,162,32,198,137,87,47
2025-06-14 11:26:00+00:00,10119,49,110,49,133,51,162,32,198,137,88,47
2025-06-14 11:27:00+00:00,10139,49,111,49,134,51,162,32,199,137,88,47
2025-06-14 11:28:00+00:00,10164,49,111,49,134,52,163,33,199,138,88,47
2025-06-14 11:29:00+00:00,10186,49,111,49,134,52,163,33,200,138,88,48
2025-06-14 11:30:00+00:00,10206,49,111,50,135,52,163,33,200,138,88,48
2025-06-14 11:31:00+00:00,10223,50,112,50,135,52,164,33,200,139,89,48
2025-06-14 11:32:00+00:00,10244,50,112,50,135,52,164,33,201,139,89,48
2025-06-14 11:33:00+00:00,10268,50,112,50,136,52,164,33,201,139,89,48
2025-06-14 11:34:00+00:00,10296,50,112,50,136,52,165,33,202,139,89,48
2025-06-14 11:35:00+00:00,10316,50,112,50,137,52,165,33,202,140,89,48
2025-06-14 11:36:00+00:00,10335,50,113,50,137,52,166,33,203,140,89,48
2025-06-14 11:37:00+00:00,10356,50,113,50,138,52,166,33,203,140,90,48
2025-06-14 11:38:00+00:00,10382,50,113,50,138,53,166,33,203,141,90,48
2025-06-14 11:39:00+00:00,10400,50,113,51,138,53,167,33,204,141,90,49
2025-06-14 11:40:00+00:00,10420,50,114,51,139,53,167,33,204,141,90,49
2025-06-14 11:41:00+00:00,10441,50,114,51,139,53,167,34,205,142,90,49
2025-06-14 11:42:00+00:00,10462,51,114,51,140,53,168,34,205,142,91,49
2025-06-14 11:43:00+00:00,10485,51,114,51,140,53,168,34,205,142,91,49
2025-06-14 11:44:00+00:00,10504,51,115,51,140,53,168,34,206,142,91,49
2025-06-14 11:45:00+00:00,10520,51,115,51,141,53,169,34,206,143,91,49
2025-06-14 11:46:00+00:00,10541,51,115,51,141,53,169,34,207,143,91,49
2025-06-14 11:47:00+00:00,10557,51,115,51,142,54,169,34,207,143,92,49
2025-06-14 11:48:00+00:00,10574,51,115,51,142,54,170,34,207,143,92,49
2025-06-14 11:49:00+00:00,10597,51,116,51,143,54,170,34,208,144,92,50
2025-06-14 11:50:00+00:00,10614,51,116,52,143,54,170,34,208,144,92,50
2025-06-14 11:51:00+00:00,10635,51,116,52,144,54,171,34,209,144,92,50
2025-06-14 11:52:00+00:00,10655,51,116,52,144,54,171,34,209,145,92,50
2025-06-14 11:53:00+00:00,10683,52,117,52,145,54,171,34,210,145,93,50
2025-06-14 11:54:00+00:00,10706,52,117,52,145,54,172,35,210,145,93,50
2025-06-14 11:55:00+00:00,10729,52,117,52,145,54,172,35,210,146,93,50
2025-06-14 11:56:00+00:00,10752,52,117,52,146,54,172,35,211,146,93,50
2025-06-14 11:57:00+00:00,10776,52,117,52,146,55,173,35,211,146,93,50
2025-06-14 11:58:00+00:00,10793,52,118,52,147,55,173,35,212,146,94,50
2025-06-14 11:59:00+00:00,10816,52,118,52,147,55,174,35,212,147,94,51
2025-06-14 12:00:00+00:00,10842,52,118,53,148,55,174,35,213,147,94,51
2025-06-14 12:01:00+00:00,10865,52,118,53,148,55,174,35,213,147,94,51
2025-06-14 12:02:00+00:00,10890,52,119,53,148,55,175,35,214,148,94,51
2025-06-14 12:03:00+00:00,10913,52,119,53,149,55,175,35,214,148,94,51
2025-06-14 12:04:00+00:00,10931,53,119,53,149,55,175,35,214,148,95,51
2025-06-14 12:05:00+00:00,10956,53,119,53,150,55,176,35,215,149,95,51
2025-06-14 12:06:00+00:00,10978,53,120,53,150,56,176,35,215,149,95,51
2025-06-14 12:07:00+00:00,10999,53,120,53,150,56,176,36,216,149,95,51
2025-06-14 12:08:00+00:00,11021,53,120,53,151,56,177,36,216,149,95,51
2025-06-14 12:09:00+00:00,11041,53,120,54,151,56,177,36,216,150,96,52
2025-06-14 12:10:00+00:00,11060,53,121,54,152,56,177,36,217,150,96,52
2025-06-14 12:11:00+00:00,11080,53,121,54,152,56,178,36,217,150,96,52
2025-06-14 12:12:00+00:00,11110,53,121,54,153,56,178,36,218,151,96,52
2025-06-14 12:13:00+00:00,11129,53,121,54,153,56,178,36,218,151,96,52
2025-06-14 12:14:00+00:00,11153,53,121,54,153,56,179,36,219,151,97,52
2025-06-14 12:15:00+00:00,11176,53,122,54,154,57,179,36,219,151,97,52
2025-06-14 12:16:00+00:00,11199,54,122,54,154,57,179,36,219,152,97,52
2025-06-14 12:17:00+00:00,11219,54,122,54,154,57,180,36,220,152,97,52
2025-06-14 12:18:00+00:00,11241,54,122,55,155,57,180,36,220,152,97,52
2025-06-14 12:19:00+00:00,11265,54,123,55,155,57,180,37,221,153,98,53
2025-06-14 12:20:00+00:00,11281,54,123,55,156,57,181,37,221,153,98,53
2025-06-14 12:21:00+00:00,11303,54,123,55,156,57,181,37,222,153,98,53
2025-06-14 12:22:00+00:00,11332,54,123,55,157,57,182,37,222,154,98,53
2025-06-14 12:23:00+00:00,11357,54,124,55,157,57,182,37,223,154,98,53
2025-06-14 12:24:00+00:00,11380,54,124,55,157,58,182,37,223,154,98,53
2025-06-14 12:25:00+00:00,11397,54,124,55,158,58,183,37,223,154,99,53
2025-06-14 12:26:00+00:00,11423,54,124,55,158,58,183,37,224,155,99,53
2025-06-14 12:27:00+00:00,11445,54,124,55,159,58,183,37,224,155,99,53
2025-06-14 12:28:00+00:00,11465,55,125,56,159,58,184,37,225,155,99,53
2025-06-14 12:29:00+00:00,11485,55,125,56,159,58,184,37,225,156,99,54
2025-06-14 12:30:00+00:00,11512,55,125,56,160,58,184,37,225,156,100,54
2025-06-14 12:31:00+00:00,11532,55,125,56,160,58,185,38,226,156,100,54
2025-06-14 12:32:00+00:00,11555,55,126,56,161,58,185,38,226,156,100,54
2025-06-14 12:33:00+00:00,11577,55,126,56,161,58,185,38,227,157,100,54
2025-06-14 12:34:00+00:00,11593,55,126,56,161,59,186,38,227,157,100,54
2025-06-14 12:35:00+00:00,11614,55,126,56,162,59,186,38,227,157,100,54
2025-06-14 12:36:00+00:00,11640,55,127,56,162,59,186,38,228,158,101,54
2025-06-14 12:37:00+00:00,11654,55,127,56,163,59,187,38,228,158,101,54
2025-06-14 12:38:00+00:00,11672,56,127,57,163,59,187,38,229,158,101,54
2025-06-14 12:39:00+00:00,11693,56,127,57,164,59,187,38,229,158,101,55
2025-06-14 12:40:00+00:00,11714,56,127,57,164,59,188,38,230,159,101,55
2025-06-14 12:41:00+00:00,11732,56,128,57,165,59,188,38,230,159,102,55
2025-06-14 12:42:00+00:00,11757,56,128,57,165,59,189,38,230,159,102,55
2025-06-14 12:43:00+00:00,11779,56,128,57,165,60,189,39,231,160,102,55
2025-06-14 12:44:00+00:00,11801,56,128,57,166,60,189,39,231,160,102,55
2025-06-14 12:45:00+00:00,11820,56,129,57,166,60,190,39,232,160,102,55
2025-06-14 12:46:00+00:00,11841,56,129,57,166,60,190,39,232,161,103,55
2025-06-14 12:47:00+00:00,11868,56,129,57,167,60,190,39,233,161,103,55
2025-06-14 12:48:00+00:00,11891,56,129,58,167,60,191,39,233,161,103,55
2025-06-14 12:49:00+00:00,11917,56,130,58,168,60,191,39,233,161,103,56
2025-06-14 12:50:00+00:00,11942,57,130,58,168,60,191,39,234,162,103,56
2025-06-14 12:51:00+00:00,11965,57,130,58,169,60,192,39,234,162,103,56
2025-06-14 12:52:00+00:00,11987,57,130,58,169,60,192,39,235,162,104,56
2025-06-14 12:53:00+00:00,12011,57,130,58,170,61,192,39,235,163,104,56
2025-06-14 12:54:00+00:00,12035,57,131,58,170,61,193,39,236,163,104,56
2025-06-14 12:55:00+00:00,12059,57,131,58,170,61,193,40,236,163,104,56
2025-06-14 12:56:00+00:00,12076,57,131,58,171,61,193,40,236,163,104,56
2025-06-14 12:57:00+00:00,12101,57,131,59,171,61,194,40,237,164,105,56
2025-06-14 12:58:00+00:00,12121,57,132,59,171,61,194,40,237,164,105,56
2025-06-14 12:59:00+00:00,12145,57,132,59,172,61,195,40,238,164,105,57
2025-06-14 13:00:00+00:00,12160,57,132,59,172,61,195,40,238,165,105,57
2025-06-14 13:01:00+00:00,12178,57,132,59,173,61,195,40,239,165,105,57
2025-06-14 13:02:00+00:00,12204,58,133,59,173,62,196,40,239,165,106,57
2025-06-14 13:03:00+00:00,12229,58,133,59,174,62,196,40,239,166,106,57
2025-06-14 13:04:00+00:00,12248,58,133,59,174,62,196,40,240,166,106,57
2025-06-14 13:05:00+00:00,12267,58,133,59,174,62,197,40,240,166,106,57
2025-06-14 13:06:00+00:00,12292,58,133,60,175,62,197,40,241,166,106,57
2025-06-14 13:07:00+00:00,12315,58,134,60,175,62,197,41,241,167,106,57
2025-06-14 13:08:00+00:00,12340,58,134,60,176,62,198,41,242,167,107,57
2025-06-14 13:09:00+00:00,12366,58,134,60,176,62,198,41,242,167,107,58
2025-06-14 13:10:00+00:00,12389,58,134,60,177,62,198,41,243,168,107,58
2025-06-14 13:11:00+00:00,12415,58,135,60,177,63,199,41,243,168,107,58
2025-06-14 13:12:00+00:00,12442,58,135,60,177,63,199,41,243,168,107,58
2025-06-14 13:13:00+00:00,12463,59,135,60,178,63,199,41,244,169,108,58
2025-06-14 13:14:00+00:00,12486,59,135,60,178,63,200,41,244,169,108,58
2025-06-14 13:15:00+00:00,12502,59,136,61,178,63,200,41,245,169,108,58
2025-06-14 13:16:00+00:00,12522,59,136,61,179,63,200,41,245,169,108,58
2025-06-14 13:17:00+00:00,12546,59,136,61,179,63,201,41,246,170,108,58
2025-06-14 13:18:00+00:00,12571,59,136,61,180,63,201,41,246,170,109,59
2025-06-14 13:19:00+00:00,12591,59,137,61,180,63,201,42,246,170,109,59
2025-06-14 13:20:00+00:00,12619,59,137,61,180,64,202,42,247,171,109,59
2025-06-14 13:21:00+00:00,12645,59,137,61,181,64,202,42,247,171,109,59
2025-06-14 13:22:00+00:00,12669,59,137,61,181,64,203,42,248,171,109,59
2025-06-14 13:23:00+00:00,12691,59,138,61,182,64,203,42,248,172,110,59
2025-06-14 13:24:00+00:00,12712,59,138,61,182,64,203,42,249,172,110,59
2025-06-14 13:25:00+00:00,12731,60,138,62,183,64,204,42,249,172,110,59
2025-06-14 13:26:00+00:00,12751,60,138,62,183,64,204,42,249,172,110,59
2025-06-14 13:27:00+00:00,12773,60,139,62,183,64,204,42,250,173,110,59
2025-06-14 13:28:00+00:00,12792,60,139,62,184,64,205,42,250,173,110,60
2025-06-14 13:29:00+00:00,12813,60,139,62,184,64,205,42,251,173,111,60
2025-06-14 13:30:00+00:00,12831,60,139,62,185,65,205,42,251,174,111,60
2025-06-14 13:31:00+00:00,12854,60,139,62,185,65,206,43,251,174,111,60
2025-06-14 13:32:00+00:00,12876,60,140,62,185,65,206,43,252,174,111,60
2025-06-14 13:33:00+00:00,12900,60,140,62,186,65,207,43,252,175,111,60
2025-06-14 13:34:00+00:00,12925,60,140,63,186,65,207,43,253,175,112,60
2025-06-14 13:35:00+00:00,12944,60,140,63,187,65,207,43,253,175,112,60
2025-06-14 13:36:00+00:00,12967,61,141,63,122,65,208,43,254,175,112,60
2025-06-14 13:37:00+00:00,12984,61,141,63,123,65,208,43,254,176,112,60
2025-06-14 13:38:00+00:00,13003,61,141,63,124,65,208,43,254,176,112,61
2025-06-14 13:39:00+00:00,13026,61,141,63,124,66,209,43,255,176,113,61
2025-06-14 13:40:00+00:00,13052,61,141,63,125,66,209,43,255,176,113,61
2025-06-14 13:41:00+00:00,13070,61,142,63,125,66,209,43,256,177,113,61
2025-06-14 13:42:00+00:00,13088,61,142,63,126,66,210,43,256,177,113,61
2025-06-14 13:43:00+00:00,13105,61,142,63,126,66,210,44,257,177,113,61
2025-06-14 13:44:00+00:00,13129,61,142,64,126,66,210,44,257,178,113,61
2025-06-14 13:45:00+00:00,13145,61,143,64,127,66,211,44,257,178,114,61
2025-06-14 13:46:00+00:00,13164,61,143,64,127,66,211,44,258,178,114,61
2025-06-14 13:47:00+00:00,13185,61,143,64,128,66,211,44,258,178,114,61
2025-06-14 13:48:00+00:00,13207,62,143,64,128,66,212,44,259,179,114,62
2025-06-14 13:49:00+00:00,13226,62,143,64,128,67,212,44,259,179,114,62
2025-06-14 13:50:00+00:00,13249,62,144,64,129,67,212,44,260,179,115,62
2025-06-14 13:51:00+00:00,13268,62,144,64,129,67,213,44,260,180,115,62
2025-06-14 13:52:00+00:00,13287,62,144,64,130,67,213,44,260,180,115,62
2025-06-14 13:53:00+00:00,13313,62,144,64,130,67,213,44,261,180,115,62
2025-06-14 13:54:00+00:00,13336,62,145,65,131,67,214,44,261,180,115,62
2025-06-14 13:55:00+00:00,13357,62,145,65,131,67,214,44,262,181,116,62
2025-06-14 13:56:00+00:00,13378,62,145,65,131,67,214,45,262,181,116,62
2025-06-14 13:57:00+00:00,13400,62,145,65,132,67,215,45,262,181,116,62
2025-06-14 13:58:00+00:00,13425,62,146,65,132,68,215,45,263,182,116,63
2025-06-14 13:59:00+00:00,13449,63,146,65,132,68,216,45,263,182,116,63
2025-06-14 14:00:00+00:00,13469,63,146,65,133,68,216,45,264,182,116,63
2025-06-14 14:01:00+00:00,13489,63,146,65,133,68,216,45,264,183,117,63
2025-06-14 14:02:00+00:00,13514,63,146,65,134,68,217,45,265,183,117,63
2025-06-14 14:03:00+00:00,13536,63,147,65,134,68,217,45,265,183,117,63
2025-06-14 14:04:00+00:00,13552,63,147,66,134,68,217,45,266,183,117,63
2025-06-14 14:05:00+00:00,13575,63,147,66,135,68,218,45,266,184,117,63
2025-06-14 14:06:00+00:00,13595,63,147,66,135,68,218,45,266,184,118,63
2025-06-14 14:07:00+00:00,13612,63,148,66,136,69,218,45,267,184,118,63
2025-06-14 14:08:00+00:00,13637,63,148,66,136,69,219,46,267,185,118,64
2025-06-14 14:09:00+00:00,13661,63,148,66,136,69,219,46,268,185,118,64
2025-06-14 14:10:00+00:00,13687,63,148,66,137,69,219,46,268,185,118,64
2025-06-14 14:11:00+00:00,13711,64,149,66,137,69,220,46,269,186,119,64
2025-06-14 14:12:00+00:00,13733,64,149,66,138,69,220,46,269,186,119,64
2025-06-14 14:13:00+00:00,13753,64,149,66,138,69,220,46,270,186,119,64
2025-06-14 14:14:00+00:00,13775,64,149,67,138,69,221,46,270,186,119,64
2025-06-14 14:15:00+00:00,13798,64,150,67,139,69,221,46,270,187,119,64
2025-06-14 14:16:00+00:00,13821,64,150,67,139,69,222,46,271,187,119,64
2025-06-14 14:17:00+00:00,13846,64,150,67,140,70,222,46,271,187,120,65
2025-06-14 14:18:00+00:00,13868,64,150,67,140,70,222,46,272,188,120,65
2025-06-14 14:19:00+00:00,13894,64,151,67,141,70,223,46,272,188,120,65
2025-06-14 14:20:00+00:00,13918,64,151,67,141,70,223,47,273,188,120,65
2025-06-14 14:21:00+00:00,13937,64,151,67,141,70,223,47,273,189,120,65
2025-06-14 14:22:00+00:00,13955,65,151,67,142,70,224,47,273,189,121,65
2025-06-14 14:23:00+00:00,13978,65,151,68,142,70,224,47,274,189,121,65
2025-06-14 14:24:00+00:00,13998,65,152,68,143,70,224,47,274,189,121,65
2025-06-14 14:25:00+00:00,14017,65,152,68,143,70,225,47,275,190,121,65
2025-06-14 14:26:00+00:00,14039,65,152,68,143,71,225,47,275,190,121,65
2025-06-14 14:27:00+00:00,14058,65,152,68,144,71,225,47,276,190,122,66
2025-06-14 14:28:00+00:00,14082,65,153,68,144,71,226,47,276,191,122,66
2025-06-14 14:29:00+00:00,14107,65,153,68,145,71,226,47,277,191,122,66
2025-06-14 14:30:00+00:00,14129,65,153,68,145,71,227,47,277,191,122,66
2025-06-14 14:31:00+00:00,14158,65,153,68,146,71,227,48,278,192,122,66
2025-06-14 14:32:00+00:00,14182,65,154,69,146,71,227,48,278,192,123,66
2025-06-14 14:33:00+00:00,14203,66,154,69,147,71,228,48,279,192,123,66
2025-06-14 14:34:00+00:00,14220,66,154,69,147,71,228,48,279,193,123,66
2025-06-14 14:35:00+00:00,14239,66,154,69,147,72,228,48,279,193,123,66
2025-06-14 14:36:00+00:00,14265,66,155,69,148,72,229,48,280,193,123,67
2025-06-14 14:37:00+00:00,14285,66,155,69,148,72,229,48,280,194,124,67
2025-06-14 14:38:00+00:00,14308,66,155,69,149,72,229,48,281,194,124,67
2025-06-14 14:39:00+00:00,14328,66,155,69,149,72,230,48,281,194,124,67
2025-06-14 14:40:00+00:00,14349,66,156,69,149,72,230,48,282,195,124,67
2025-06-14 14:41:00+00:00,14372,66,156,70,150,72,230,48,282,195,124,67
2025-06-14 14:42:00+00:00,14392,66,156,70,150,72,231,49,283,195,125,67
2025-06-14 14:43:00+00:00,14412,66,156,70,151,72,231,49,283,195,125,67
2025-06-14 14:44:00+00:00,14434,67,157,70,151,73,231,49,283,196,125,67
2025-06-14 14:45:00+00:00,14455,67,157,70,151,73,232,49,284,196,125,68
2025-06-14 14:46:00+00:00,14476,67,157,70,152,73,232,49,284,196,125,68
2025-06-14 14:47:00+00:00,14494,67,158,70,152,73,233,49,285,197,126,68
2025-06-14 14:48:00+00:00,14511,67,158,70,153,73,233,49,285,197,126,68
2025-06-14 14:49:00+00:00,14531,67,158,70,153,73,233,49,286,197,126,68
2025-06-14 14:50:00+00:00,14725,72,158,70,153,73,239,49,286,198,126,68
2025-06-14 14:51:00+00:00,14768,72,159,71,154,73,240,49,287,198,127,68
2025-06-14 14:52:00+00:00,14803,72,159,71,154,73,241,49,287,198,127,68
2025-06-14 14:53:00+00:00,14838,72,159,71,155,74,242,50,287,199,127,69
2025-06-14 14:54:00+00:00,14877,72,159,71,155,74,243,50,288,199,127,69
2025-06-14 14:55:00+00:00,14919,72,160,71,155,74,244,50,289,199,127,69
2025-06-14 14:56:00+00:00,14959,72,160,71,156,74,244,50,289,200,128,69
2025-06-14 14:57:00+00:00,14995,73,160,71,156,74,245,50,289,200,128,69
2025-06-14 14:58:00+00:00,15033,73,160,71,157,74,246,50,290,200,128,69
2025-06-14 14:59:00+00:00,15070,73,161,71,157,74,247,50,290,201,128,69
2025-06-14 15:00:00+00:00,15115,73,161,72,158,74,248,50,291,201,128,69
2025-06-14 15:01:00+00:00,15150,73,161,72,158,74,249,50,291,201,129,69
2025-06-14 15:02:00+00:00,15192,73,161,72,158,75,250,50,292,202,129,69
2025-06-14 15:03:00+00:00,15228,74,162,72,159,75,251,50,292,202,129,70
2025-06-14 15:04:00+00:00,15259,74,162,72,159,75,251,50,293,202,129,70
2025-06-14 15:05:00+00:00,15297,74,162,72,160,75,252,51,293,203,129,70
2025-06-14 15:06:00+00:00,15340,74,162,72,160,75,253,51,293,203,130,70
2025-06-14 15:07:00+00:00,15368,74,163,72,160,75,254,51,294,203,130,70
2025-06-14 15:08:00+00:00,15405,74,163,72,161,75,255,51,294,204,130,70
2025-06-14 15:09:00+00:00,15439,74,163,73,162,75,256,51,295,204,130,70
2025-06-14 15:10:00+00:00,15480,75,163,73,162,75,257,51,295,204,130,70
2025-06-14 15:11:00+00:00,15521,75,164,73,162,76,258,51,296,205,131,70
2025-06-14 15:12:00+00:00,15558,75,164,73,163,76,258,45,296,205,131,71
2025-06-14 15:13:00+00:00,15603,75,164,73,163,76,259,45,297,205,131,71
2025-06-14 15:14:00+00:00,15648,75,164,73,164,76,260,45,297,206,131,71
2025-06-14 15:15:00+00:00,15688,75,165,73,164,76,261,45,298,206,131,71
2025-06-14 15:16:00+00:00,15719,76,165,73,165,76,262,45,299,206,132,71
2025-06-14 15:17:00+00:00,15752,76,165,73,165,76,263,45,299,207,132,71
2025-06-14 15:18:00+00:00,15785,76,166,74,166,76,264,46,300,207,132,71
2025-06-14 15:19:00+00:00,15819,76,166,74,166,76,265,46,300,208,132,72
2025-06-14 15:20:00+00:00,15854,76,166,74,166,77,265,46,301,208,133,72
2025-06-14 15:21:00+00:00,15895,76,167,74,167,77,266,46,301,208,133,72
2025-06-14 15:22:00+00:00,15932,77,167,74,167,77,267,46,302,209,133,72
2025-06-14 15:23:00+00:00,15967,77,167,74,168,77,268,46,303,209,133,72
2025-06-14 15:24:00+00:00,16004,77,167,74,168,77,269,46,303,209,134,72
2025-06-14 15:25:00+00:00,16043,77,168,74,169,77,270,46,304,210,134,72
2025-06-14 15:26:00+00:00,16085,77,168,75,169,77,271,47,304,210,134,73
2025-06-14 15:27:00+00:00,16126,77,168,75,170,77,272,47,305,211,134,73
2025-06-14 15:28:00+00:00,16158,77,169,75,170,78,273,47,305,211,135,73
2025-06-14 15:29:00+00:00,16189,78,169,75,170,78,274,47,306,211,135,73
2025-06-14 15:30:00+00:00,16223,78,169,75,171,78,275,47,306,212,135,73
2025-06-14 15:31:00+00:00,16259,78,169,75,171,78,275,47,307,212,135,73
2025-06-14 15:32:00+00:00,16300,78,170,75,172,78,276,47,307,213,136,73
2025-06-14 15:33:00+00:00,16338,78,170,75,172,78,277,47,308,213,136,74
2025-06-14 15:34:00+00:00,16374,78,170,76,173,78,278,47,309,213,136,74
2025-06-14 15:35:00+00:00,16408,78,171,76,173,78,279,48,309,214,136,74
2025-06-14 15:36:00+00:00,16438,79,171,76,173,79,280,48,310,214,137,74
2025-06-14 15:37:00+00:00,16476,79,171,76,174,79,281,48,310,214,137,74
2025-06-14 15:38:00+00:00,16517,79,171,76,174,79,282,48,311,215,137,74
2025-06-14 15:39:00+00:00,16548,79,172,76,175,79,283,48,311,215,137,74
2025-06-14 15:40:00+00:00,16578,79,172,76,175,79,283,48,312,216,138,74
2025-06-14 15:41:00+00:00,16609,79,172,76,176,79,284,48,312,216,138,75
2025-06-14 15:42:00+00:00,16644,80,173,76,176,79,285,48,313,216,138,75
2025-06-14 15:43:00+00:00,16675,80,173,77,176,79,286,49,313,217,138,75
2025-06-14 15:44:00+00:00,16707,80,173,77,177,80,287,49,314,217,138,75
2025-06-14 15:45:00+00:00,16743,80,173,77,177,80,288,49,314,217,139,75
2025-06-14 15:46:00+00:00,16781,80,174,77,178,80,289,49,315,218,139,75
2025-06-14 15:47:00+00:00,16817,80,174,77,178,80,289,49,315,218,139,75
2025-06-14 15:48:00+00:00,16858,80,174,77,179,80,290,49,316,218,139,76
2025-06-14 15:49:00+00:00,16902,81,175,77,179,80,291,49,317,219,140,76
2025-06-14 15:50:00+00:00,16936,81,175,77,179,80,292,49,317,219,140,76
2025-06-14 15:51:00+00:00,16972,81,175,77,180,80,293,50,318,220,140,76
2025-06-14 15:52:00+00:00,17004,81,176,78,180,80,294,50,318,220,140,76
2025-06-14 15:53:00+00:00,17040,81,176,78,181,81,295,50,319,220,141,76
2025-06-14 15:54:00+00:00,17081,81,176,78,181,81,296,50,319,221,141,76
2025-06-14 15:55:00+00:00,17119,82,176,78,181,81,297,50,320,221,141,76
2025-06-14 15:56:00+00:00,17149,82,177,78,182,81,297,50,320,221,141,77
2025-06-14 15:57:00+00:00,17179,82,177,78,182,81,298,50,321,222,142,77
2025-06-14 15:58:00+00:00,17216,82,177,78,183,81,299,50,321,222,142,77
2025-06-14 15:59:00+00:00,17251,82,178,78,183,81,300,50,322,222,142,77
2025-06-14 16:00:00+00:00,17287,82,178,78,183,81,301,51,322,223,142,77
2025-06-14 16:01:00+00:00,17328,83,178,79,184,82,302,51,323,223,142,77
2025-06-14 16:02:00+00:00,17366,83,178,79,184,82,303,51,323,224,143,77
2025-06-14 16:03:00+00:00,17408,83,179,79,185,82,303,51,324,224,143,77
2025-06-14 16:04:00+00:00,17449,83,179,79,185,82,304,51,324,224,143,78
2025-06-14 16:05:00+00:00,17489,83,179,79,186,82,305,51,325,225,143,78
2025-06-14 16:06:00+00:00,17523,83,180,79,186,82,306,51,325,225,144,78
2025-06-14 16:07:00+00:00,17559,83,180,79,186,82,307,51,326,226,144,78
2025-06-14 16:08:00+00:00,17592,84,180,79,187,82,308,52,327,226,144,78
2025-06-14 16:09:00+00:00,17632,84,181,80,187,82,309,52,327,226,144,78
2025-06-14 16:10:00+00:00,17670,84,181,80,188,83,310,52,328,227,145,78
2025-06-14 16:11:00+00:00,17709,84,181,80,188,83,311,52,328,227,145,79
2025-06-14 16:12:00+00:00,17745,84,181,80,189,83,312,52,329,227,145,79
2025-06-14 16:13:00+00:00,17781,84,182,80,189,83,312,52,329,228,145,79
2025-06-14 16:14:00+00:00,17821,85,182,80,189,83,313,52,330,228,146,79
2025-06-14 16:15:00+00:00,17861,85,182,80,190,83,314,52,330,229,146,79
2025-06-14 16:16:00+00:00,17904,85,183,80,190,83,315,52,331,229,146,79
2025-06-14 16:17:00+00:00,17937,85,183,81,191,83,316,53,332,229,146,79
